,uid,apply_type,cet4,cet6,grade_points,honour,project,ranking_absolu,ranking,level,location,label,score
166,258,0,493,407,0.8025,"['[ 101 1744 2157 1225 ...    0    0    0    0]', '[ 101 8109  118 8271 ...    0    0    0    0]', '[ 101 8271 2399 2428 ...    0    0    0    0]', '[ 101 3777 1298 1920 ...    0    0    0    0]', '[ 101 3777 1298 1920 ...    0    0    0    0]', '[ 101 3777 1298 1920 ...    0    0    0    0]', '[ 101 9160 2399 5018 ...    0    0    0    0]', '[ 101 2634 2225 1920 ...    0    0    0    0]', '[ 101 2458 2196 2356 ...    0    0    0    0]', '[ 101  100 1158 7471 ...    0    0    0    0]', '[ 101 9160 6948 2458 ...    0    0    0    0]', '[ 101  757 5468 5381 ...    0    0    0    0]', '[ 101 4919 1220  757 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0]]","['[ 101 6948 2458 1325 ...    0    0    0    0]', '[ 101 3777 1298 1920 ...    0    0    0    0]', '[ 101 6948 2458 1325 ...    0    0    0    0]', '[ 101 3777 1298 1920 ...    0    0    0    0]', '[ 101 6948 2458 1325 ...    0    0    0    0]', '[ 101 3777 1298 1920 ...    0    0    0    0]', '[ 101 6948 2458 1325 ...    0    0    0    0]', '[ 101 3777 1298 1920 ...    0    0    0    0]', '[ 101 6948 2458 1325 ...    0    0    0    0]', '[ 101 3777 1298 1920 ...    0    0    0    0]', '[ 101 6948 2458 1325 ...    0    0    0    0]', '[ 101 3777 1298 1920 ...    0    0    0    0]', '[ 101 6948 2458 1325 ...    0    0    0    0]', '[ 101 3777 1298 1920 ...    0    0    0    0]', '[ 101 6948 2458 1325 ...    0    0    0    0]', '[ 101 3777 1298 1920 ...    0    0    0    0]', '[ 101 6948 2458 1325 ...    0    0    0    0]', '[ 101 3777 1298 1920 ...    0    0    0    0]', '[ 101 6948 2458 1325 ...    0    0    0    0]', '[ 101 3777 1298 1920 ...    0    0    0    0]']",11.28571429,7,1,41,0,0
167,259,0,529,564,0.985,"['[ 101 1920 2110 4495 ...    0    0    0    0]', '[ 101 1555  689 5125 ...    0    0    0    0]', '[ 101 1744 2157 1225 ...    0    0    0    0]', '[ 101  757 5468 5381 ...    0    0    0    0]', '[ 101 6444 4777 3777 ...    0    0    0    0]', '[ 101 6444 4777 3777 ...    0    0    0    0]', '[101 821 689 817 ...   0   0   0   0]', '[ 101  676 1962 2110 ...    0    0    0    0]', '[ 101  831 4899 1730 ...    0    0    0    0]', '[ 101 1282 1920 4263 ...    0    0    0    0]', '[ 101  676 1158 3413 ...    0    0    0    0]', '[ 101  671 5023 1946 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 5722 2123 3211 ...    0    0    0    0]', '[ 101  756 2141 7741 ...    0    0    0    0]', '[ 101 5722 2123 3211 ...    0    0    0    0]', '[ 101  756 2141 7741 ...    0    0    0    0]', '[ 101 5722 2123 3211 ...    0    0    0    0]', '[ 101  756 2141 7741 ...    0    0    0    0]', '[ 101 5722 2123 3211 ...    0    0    0    0]', '[ 101  756 2141 7741 ...    0    0    0    0]', '[ 101 5722 2123 3211 ...    0    0    0    0]', '[ 101  756 2141 7741 ...    0    0    0    0]', '[ 101 5722 2123 3211 ...    0    0    0    0]', '[ 101  756 2141 7741 ...    0    0    0    0]', '[ 101 5722 2123 3211 ...    0    0    0    0]', '[ 101  756 2141 7741 ...    0    0    0    0]', '[ 101 5722 2123 3211 ...    0    0    0    0]', '[ 101  756 2141 7741 ...    0    0    0    0]', '[ 101 5722 2123 3211 ...    0    0    0    0]', '[ 101  756 2141 7741 ...    0    0    0    0]', '[ 101 5722 2123 3211 ...    0    0    0    0]', '[ 101  756 2141 7741 ...    0    0    0    0]']",145,3,1,13,0,0
168,260,0,470,444,0.9675,"['[101 683 689 671 ...   0   0   0   0]', '[101 683 689 676 ...   0   0   0   0]', '[ 101 3264 3309 4852 ...    0    0    0    0]', '[ 101  831 4899 1066 ...    0    0    0    0]', '[ 101  831 4899 2141 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 5307 7741 1423 ...    0    0    0    0]', '[ 101 1266  776 2360 ...    0    0    0    0]', '[ 101 5307 7741 1423 ...    0    0    0    0]', '[ 101 1266  776 2360 ...    0    0    0    0]', '[ 101 5307 7741 1423 ...    0    0    0    0]', '[ 101 1266  776 2360 ...    0    0    0    0]', '[ 101 5307 7741 1423 ...    0    0    0    0]', '[ 101 1266  776 2360 ...    0    0    0    0]', '[ 101 5307 7741 1423 ...    0    0    0    0]', '[ 101 1266  776 2360 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",29.5,2,1,13,0,0
169,261,0,434,460,0.8275,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",34,2,1,15,0,0
170,262,0,447,449,0.895,"['[ 101 7946 7987 3736 ...    0    0    0    0]', '[ 101  100 4517 2949 ...    0    0    0    0]', '[ 101 3413 5277  676 ...    0    0    0    0]', '[ 101 3413  831 4899 ...    0    0    0    0]', '[ 101 3413 5277  671 ...    0    0    0    0]', '[ 101  100 2904 2773 ...    0    0    0    0]', '[ 101 3413 5277  753 ...    0    0    0    0]', '[ 101  671 5023 1946 ...    0    0    0    0]', '[ 101 1506 1555 1920 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",43,2,1,23,0,0
171,263,0,494,476,0.8175,"['[ 101  753 5023 1946 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101 1946 2110 7032 ...    0    0    0    0]', '[ 101 3264 3309 4852 ...    0    0    0    0]', '[ 101 2519 3152 3683 ...    0    0    0    0]', '[ 101  671 5023 1946 ...    0    0    0    0]', '[ 101 1158 3173 1158 ...    0    0    0    0]', '[ 101  831 4899 1730 ...    0    0    0    0]', '[ 101 5074 4413 3683 ...    0    0    0    0]', '[ 101 1158 3173 1158 ...    0    0    0    0]', '[ 101  100  757 5468 ...    0    0    0    0]', '[ 101 3777 1266 5307 ...    0    0    0    0]', '[ 101 2519 3152 3683 ...    0    0    0    0]', '[ 101 3777 1266 5307 ...    0    0    0    0]', '[ 101 9160  831 4899 ...    0    0    0    0]', '[ 101 1158 3173 1158 ...    0    0    0    0]', [0], [0], [0], [0]]","['[ 101 4767 2157 2411 ...    0    0    0    0]', '[ 101 3777 1266 4689 ...    0    0    0    0]', '[ 101 1093 3333 1759 ...    0    0    0    0]', '[ 101  740 3333 2920 ...    0    0    0    0]', '[ 101  704 2207 1798 ...    0    0    0    0]', '[ 101 4767 2157 2411 ...    0    0    0    0]', '[ 101 3777 1266 4689 ...    0    0    0    0]', '[ 101 1093 3333 1759 ...    0    0    0    0]', '[ 101  740 3333 2920 ...    0    0    0    0]', '[ 101  704 2207 1798 ...    0    0    0    0]', '[ 101 4767 2157 2411 ...    0    0    0    0]', '[ 101 3777 1266 4689 ...    0    0    0    0]', '[ 101 1093 3333 1759 ...    0    0    0    0]', '[ 101  740 3333 2920 ...    0    0    0    0]', '[ 101  704 2207 1798 ...    0    0    0    0]', '[ 101 4767 2157 2411 ...    0    0    0    0]', '[ 101 3777 1266 4689 ...    0    0    0    0]', '[ 101 1093 3333 1759 ...    0    0    0    0]', '[ 101  740 3333 2920 ...    0    0    0    0]', '[ 101  704 2207 1798 ...    0    0    0    0]']",38,1,1,13,0,0
172,266,0,487,458,0.88,"['[ 101 1946 2110 7032 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 6389 3152  517 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",26.8,5,1,21,0,83.69
173,269,0,443,441,0.9375,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[101 821 689 757 ...   0   0   0   0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",28,1,1,32,0,0
174,270,0,529,490,0.812,"['[ 101 9160 2399 4371 ...    0    0    0    0]', '[101 100 676 678 ...   0   0   0   0]', '[ 101  676 1962 2110 ...    0    0    0    0]', '[ 101 1946 2110 7032 ...    0    0    0    0]', '[ 101  676 1962 2110 ...    0    0    0    0]', '[ 101  746 3250 1736 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101 4852  833 2141 ...    0    0    0    0]', '[ 101  831 4899 2562 ...    0    0    0    0]', '[ 101 8109  831 4899 ...    0    0    0    0]', '[ 101 8271 3413  831 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 5018 1282 2237 ...    0    0    0    0]', '[ 101 1068  754 8271 ...    0    0    0    0]', '[ 101 1825  754 3490 ...    0    0    0    0]', '[ 101  119 1068  754 ...    0    0    0    0]', '[ 101 3840 3358 1367 ...    0    0    0    0]', '[ 101 2141 4500 3173 ...    0    0    0    0]', '[ 101  517  100 7032 ...    0    0    0    0]', '[ 101 5018 1282 2237 ...    0    0    0    0]', '[ 101 1068  754 8271 ...    0    0    0    0]', '[ 101 1825  754 3490 ...    0    0    0    0]', '[ 101  119 1068  754 ...    0    0    0    0]', '[ 101 3840 3358 1367 ...    0    0    0    0]', '[ 101 2141 4500 3173 ...    0    0    0    0]', '[ 101  517  100 7032 ...    0    0    0    0]', '[ 101 5018 1282 2237 ...    0    0    0    0]', '[ 101 1068  754 8271 ...    0    0    0    0]', '[ 101 1825  754 3490 ...    0    0    0    0]', '[ 101  119 1068  754 ...    0    0    0    0]', '[ 101 3840 3358 1367 ...    0    0    0    0]', '[ 101 2141 4500 3173 ...    0    0    0    0]']",69.5,2,1,32,0,0
175,271,0,523,511,0.94,"['[ 101 3413  671 5023 ...    0    0    0    0]', '[ 101 3413  676 1962 ...    0    0    0    0]', '[ 101 3413  753 5023 ...    0    0    0    0]', '[ 101  831 4899 1066 ...    0    0    0    0]', '[ 101 6392 6369 4993 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1394 5503 2339 ...    0    0    0    0]', '[ 101 1920 2110 4495 ...    0    0    0    0]', '[ 101 1394 5503 2339 ...    0    0    0    0]', '[ 101 1920 2110 4495 ...    0    0    0    0]', '[ 101 1394 5503 2339 ...    0    0    0    0]', '[ 101 1920 2110 4495 ...    0    0    0    0]', '[ 101 1394 5503 2339 ...    0    0    0    0]', '[ 101 1920 2110 4495 ...    0    0    0    0]', '[ 101 1394 5503 2339 ...    0    0    0    0]', '[ 101 1920 2110 4495 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",7,4,2,34,0,0
176,272,0,501,469,0.83,"['[ 101 1744 2157 1946 ...    0    0    0    0]', '[  101  9984 11205  1059 ...     0     0     0     0]', '[ 101 4906 2825 2110 ...    0    0    0    0]', '[ 101  676 1962 2110 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101  831 4899 1730 ...    0    0    0    0]', '[ 101  831 4899 2562 ...    0    0    0    0]', '[ 101 5341 1394  671 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",54,1,1,50,0,0
177,274,0,523,449,0.9,"['[ 101 5739 3152 3563 ...    0    0    0    0]', '[ 101 5739 3152 4028 ...    0    0    0    0]', '[ 101  676 1962 2110 ...    0    0    0    0]', '[ 101 1158  689 1920 ...    0    0    0    0]', '[ 101 1744 3403 5659 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",81.5,2,1,61,0,0
178,277,0,428,418,0.9037,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",32.33333333,3,1,12,0,0
179,278,0,460,511,0.889,"['[ 101 5341 1394 1946 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",28.66666667,3,1,23,0,0
180,279,0,464,425,0.808,"['[ 101 3959 1298 4689 ...    0    0    0    0]', '[ 101  833 6369 1159 ...    0    0    0    0]', '[ 101 4508 5023 1946 ...    0    0    0    0]', '[ 101 1744 2157 6369 ...    0    0    0    0]', '[ 101  100 7270 2519 ...    0    0    0    0]', '[ 101  100 3636 3318 ...    0    0    0    0]', '[ 101 2562 2703 5442 ...    0    0    0    0]', '[ 101 5739 6427 1420 ...    0    0    0    0]', '[ 101  100 5687 3996 ...    0    0    0    0]', '[ 101 1744 2157 1225 ...    0    0    0    0]', '[ 101 1912 5468 6956 ...    0    0    0    0]', '[ 101  676 1962 2110 ...    0    0    0    0]', '[ 101 5162 6574 2868 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0]]",91.66666667,3,1,43,0,0
181,280,0,437,367,0.9875,"['[ 101 1062 2171 6392 ...    0    0    0    0]', '[101 100 833 100 ...   0   0   0   0]', '[ 101  833 1398 4415 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1825  754 2147 ...    0    0    0    0]', '[ 101 1825  754 2147 ...    0    0    0    0]', '[ 101 1825  754 2147 ...    0    0    0    0]', '[ 101 1825  754 2147 ...    0    0    0    0]', '[ 101 1825  754 2147 ...    0    0    0    0]', '[ 101 1825  754 2147 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",19.33333333,3,1,37,0,0
182,282,1,508,425,0.9414,"['[ 101  676 1962 2110 ...    0    0    0    0]', '[ 101 4852  833 2339 ...    0    0    0    0]', '[ 101  671 5023 1946 ...    0    0    0    0]', '[ 101  925 3173 1980 ...    0    0    0    0]', '[ 101  831 4899 1066 ...    0    0    0    0]', '[ 101  831 4899 2552 ...    0    0    0    0]', '[ 101 3360 5723  722 ...    0    0    0    0]', '[ 101 5466  689 6226 ...    0    0    0    0]', '[ 101 1044 6822  702 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 2877 1298 5700 ...    0    0    0    0]', '[  101 11776  8279   102 ...     0     0     0     0]', '[ 101 2877 1298 5700 ...    0    0    0    0]', '[  101 11776  8279   102 ...     0     0     0     0]', '[ 101 2877 1298 5700 ...    0    0    0    0]', '[  101 11776  8279   102 ...     0     0     0     0]', '[ 101 2877 1298 5700 ...    0    0    0    0]', '[  101 11776  8279   102 ...     0     0     0     0]', '[ 101 2877 1298 5700 ...    0    0    0    0]', '[  101 11776  8279   102 ...     0     0     0     0]', '[ 101 2877 1298 5700 ...    0    0    0    0]', '[  101 11776  8279   102 ...     0     0     0     0]', '[ 101 2877 1298 5700 ...    0    0    0    0]', '[  101 11776  8279   102 ...     0     0     0     0]', '[ 101 2877 1298 5700 ...    0    0    0    0]', '[  101 11776  8279   102 ...     0     0     0     0]', '[ 101 2877 1298 5700 ...    0    0    0    0]', '[  101 11776  8279   102 ...     0     0     0     0]', [0], [0]]",91,1,1,35,0,88.62
183,283,0,433,0,0.9847,"['[ 101 7674 2237  704 ...    0    0    0    0]', '[ 101 5632 3780 1277 ...    0    0    0    0]', '[ 101 3413  676 1962 ...    0    0    0    0]', '[ 101 3413  831 4899 ...    0    0    0    0]', '[ 101 1059 1277 7674 ...    0    0    0    0]', '[ 101 5018  673 2237 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101  676 1962 2110 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1461 1469 3856 ...    0    0    0    0]', '[ 101 7344 4255 1901 ...    0    0    0    0]', '[ 101 1461 1469 3856 ...    0    0    0    0]', '[ 101 7344 4255 1901 ...    0    0    0    0]', '[ 101 1461 1469 3856 ...    0    0    0    0]', '[ 101 7344 4255 1901 ...    0    0    0    0]', '[ 101 1461 1469 3856 ...    0    0    0    0]', '[ 101 7344 4255 1901 ...    0    0    0    0]', '[ 101 1461 1469 3856 ...    0    0    0    0]', '[ 101 7344 4255 1901 ...    0    0    0    0]', '[ 101 1461 1469 3856 ...    0    0    0    0]', '[ 101 7344 4255 1901 ...    0    0    0    0]', '[ 101 1461 1469 3856 ...    0    0    0    0]', '[ 101 7344 4255 1901 ...    0    0    0    0]', '[ 101 1461 1469 3856 ...    0    0    0    0]', '[ 101 7344 4255 1901 ...    0    0    0    0]', [0], [0], [0], [0]]",35,1,1,15,0,0
184,285,0,536,479,0.8775,"['[ 101 4689  831 4899 ...    0    0    0    0]', '[ 101  671 5023 1946 ...    0    0    0    0]', '[ 101  753 5023 1946 ...    0    0    0    0]', '[ 101  676 5023 1946 ...    0    0    0    0]', '[ 101  100  757 5468 ...    0    0    0    0]', '[ 101  100 2275 1298 ...    0    0    0    0]', '[ 101 2590 6795 3344 ...    0    0    0    0]', '[ 101 7368  831 4899 ...    0    0    0    0]', '[ 101  100 5401 1507 ...    0    0    0    0]', '[ 101 3413  831 4899 ...    0    0    0    0]', '[ 101 7368  831 4899 ...    0    0    0    0]', '[ 101 3300 3709 5659 ...    0    0    0    0]', '[ 101 5344 5682 2456 ...    0    0    0    0]', '[ 101 7368 2551 6392 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0]]","['[ 101  517 3255 3726 ...    0    0    0    0]', '[ 101  517 1825  754 ...    0    0    0    0]', '[ 101  517 3249 3827 ...    0    0    0    0]', '[ 101  517 3354 2768 ...    0    0    0    0]', '[ 101  517 1795 4684 ...    0    0    0    0]', '[ 101  517 1814 2356 ...    0    0    0    0]', '[ 101  517 3255 3726 ...    0    0    0    0]', '[ 101  517 1825  754 ...    0    0    0    0]', '[ 101  517 3249 3827 ...    0    0    0    0]', '[ 101  517 3354 2768 ...    0    0    0    0]', '[ 101  517 1795 4684 ...    0    0    0    0]', '[ 101  517 1814 2356 ...    0    0    0    0]', '[ 101  517 3255 3726 ...    0    0    0    0]', '[ 101  517 1825  754 ...    0    0    0    0]', '[ 101  517 3249 3827 ...    0    0    0    0]', '[ 101  517 3354 2768 ...    0    0    0    0]', '[ 101  517 1795 4684 ...    0    0    0    0]', '[ 101  517 1814 2356 ...    0    0    0    0]', '[ 101  517 3255 3726 ...    0    0    0    0]', '[ 101  517 1825  754 ...    0    0    0    0]']",11,2,2,53,0,0
185,287,0,531,527,0.955,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",14.1,10,1,33,0,0
186,288,0,492,479,0.85,"['[ 101 4886 2456 1093 ...    0    0    0    0]', '[ 101  831 4899 1066 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 3394 3329 3688 ... 3351 3688 6001 1137]', '[ 101 3394 3329 3688 ... 3351 3688 6001 1137]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",5.166666667,6,1,35,0,0
187,289,0,561,437,0.86,"['[ 101 5018  758 2237 ...    0    0    0    0]', '[ 101 8271 2399 1277 ...    0    0    0    0]', '[ 101  100 1912 4777 ...    0    0    0    0]', '[ 101 8109 2110 2399 ...    0    0    0    0]', '[ 101 1059 1744 1920 ...    0    0    0    0]', '[ 101 2408 6205 1920 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",25.33333333,3,2,45,0,0
188,290,0,611,626,0.8784,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",32.25,4,1,51,0,0
189,292,0,494,450,0.9,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",77,3,1,34,0,0
