university_id,university_name,is985,is211,freetest_qualified,SSDM,SSDMC
50913,成都工业职工大学,,,,51,四川省
50919,四川省化工职工大学,,,,51,四川省
50928,中科院成都分院职工大学,,,,51,四川省
50929,成都水利水电职工大学,,,,51,四川省
50930,广元职工医学院,,,,51,四川省
50932,南充市职工大学,,,,51,四川省
50962,贵州铝厂职工大学,,,,52,贵州省
50963,贵州航空工业职工大学,,,,52,贵州省
50965,贵州机械工业职工大学,,,,52,贵州省
50966,聊城教育学院,,,,37,山东省
50979,云南有色金属职工大学,,,,53,云南省
50982,昆明工业联合职工大学,,,,53,云南省
50986,个旧市职工业余大学,,,,53,云南省
50989,西安航空职工大学,,,,61,陕西省
50990,西安飞机工业公司职工工学院,,,,61,陕西省
51001,中共中央党校（国家行政学院） ,,,1,61,陕西省
51002,北京国家会计学院 ,,,1,61,陕西省
51006,西安铁路工程职工大学,,,,61,陕西省
51009,西安电力机械制造公司机电学院,,,,61,陕西省
51010,陕西省建筑工程总公司职工大学,,,,61,陕西省
51013,西安石油勘探仪器总厂职工大学,,,,61,陕西省
51016,陕西省体育运动技术学院,,,,61,陕西省
51017,西安市职工大学,,,,61,陕西省
51018,宝鸡市职工大学,,,,61,陕西省
51020,西安外贸职工大学,,,,61,陕西省
51027,陕西省宝鸡教育学院,,,,61,陕西省
51038,兰州航空工业职工大学,,,,62,甘肃省
51039,兰州铁路工程职工大学,,,,62,甘肃省
51040,甘肃核工业职工大学,,,,62,甘肃省
51042,银光化学材料厂职工大学,,,,62,甘肃省
51049,青海省联合职工大学,,,,63,青海省
51059,乌鲁木齐石油化工总厂职工大学,,,,65,新疆维吾尔自治区
51060,新疆维吾尔自治区钢铁公司职工大学,,,,65,新疆维吾尔自治区
51071,新疆广播电视师范大学,,,,65,新疆维吾尔自治区
51087,辽宁兵器工业职工大学,,,,21,辽宁省
51089,沈阳新光动力机械公司职工大学,,,,21,辽宁省
51097,辽宁省直属机关职工大学,,,,21,辽宁省
51101,东北电业职工大学,,,,21,辽宁省
51110,大连工人大学,,,,21,辽宁省
51117,空军第四职工大学,,,,21,辽宁省
51118,中国人民解放军海军职工大学,,,,21,辽宁省
51120,大连职工大学,,,,21,辽宁省
51122,鞍钢职工工学院,,,,21,辽宁省
51125,抚顺矿务局职工工学院,,,,21,辽宁省
51126,抚顺石油化工公司职工大学,,,,21,辽宁省
51128,抚顺职工大学,,,,21,辽宁省
51138,阜新矿务局职工大学,,,,21,辽宁省
51143,朝阳职工工学院,,,,21,辽宁省
51149,大连教育学院,,,,21,辽宁省
51160,北京开放大学,,,,11,北京市
51165,北京交通管理干部学院,,,,11,北京市
51166,北京林业管理干部学院,,,,11,北京市
51167,中国民航管理干部学院,,,,11,北京市
51169,邮电部管理干部学院,,,,11,北京市
51170,北京市农业管理干部学院,,,,11,北京市
51171,天津广播电视大学,,,,12,天津市
51172,天津物资管理干部学院,,,,12,天津市
51175,天津市政法管理干部学院,,,,12,天津市
51176,天津市工会管理干部学院,,,,12,天津市
51177,河北广播电视大学,,,,13,河北省
51180,石家庄职工大学,,,,13,河北省
51187,山西广播电视大学,,,,14,山西省
51189,山西煤炭管理干部学院,,,,14,山西省
51192,内蒙古广播电视大学,,,,15,内蒙古自治区
51196,辽宁广播电视大学,,,,21,辽宁省
51210,新疆生产建设兵团广播电视大学,,,,65,新疆维吾尔自治区
51222,本溪职工大学,,,,21,辽宁省
51226,阜新职工大学,,,,21,辽宁省
51227,阜新煤炭职工医学专科学校,,,,21,辽宁省
51230,吉林广播电视大学,,,,22,吉林省
51235,吉林电力职工大学,,,,22,吉林省
51237,中国农业银行长春管理干部学院,,,,22,吉林省
51240,吉林省行政管理干部学院,,,,22,吉林省
51243,吉林省经济管理干部学院,,,,22,吉林省
51244,黑龙江广播电视大学,,,,23,黑龙江省
51246,鹤岗市教育学院,,,,23,黑龙江省
51247,双鸭山市教育学院,,,,23,黑龙江省
51248,大兴安岭地区教育学院,,,,23,黑龙江省
51249,双鸭山矿务局教师进修学院,,,,23,黑龙江省
51252,上海开放大学,,,,31,上海市
51255,江苏开放大学,,,,32,江苏省
51256,南京人口管理干部学院,,,,32,江苏省
51257,江苏省省级机关管理干部学院,,,,32,江苏省
51258,浙江广播电视大学,,,,33,浙江省
51259,浙江经济管理职工大学,,,,33,浙江省
51270,福建广播电视大学,,,,35,福建省
51281,江西广播电视大学,,,,36,江西省
51283,南昌教育学院,,,,36,江西省
51285,江西经济管理干部学院,,,,36,江西省
51286,山东广播电视大学,,,,37,山东省
51287,河南广播电视大学,,,,41,河南省
51297,大冶钢厂职工大学,,,,42,湖北省
51305,湖北广播电视大学,,,,42,湖北省
51306,湖南广播电视大学,,,,43,湖南省
51310,益阳教育学院,,,,43,湖南省
51315,广东开放大学,,,,44,广东省
51317,广东新华教育学院,,,,44,广东省
51319,广东省职工体育运动技术学院,,,,44,广东省
51320,广东社会科学大学,,,,44,广东省
51338,广西广播电视大学,,,,45,广西壮族自治区
51340,广西政法管理干部学院,,,,45,广西壮族自治区
51341,四川广播电视大学,,,,51,四川省
51351,四川省运动技术学院,,,,51,四川省
51352,贵州广播电视大学,,,,52,贵州省
51354,黔东南州教育学院,,,,52,贵州省
51357,云南开放大学,,,,53,云南省
51361,南方电力职工大学,,,,53,云南省
51370,陕西广播电视大学,,,,61,陕西省
51373,陕西工运学院,,,,61,陕西省
51374,甘肃广播电视大学,,,,62,甘肃省
51378,兰州服装职工大学,,,,62,甘肃省
51382,青海广播电视大学,,,,63,青海省
51383,宁夏广播电视大学,,,,64,宁夏回族自治区
51387,新疆广播电视大学,,,,65,新疆维吾尔自治区
51388,安徽广播电视大学,,,,34,安徽省
51393,广州市广播电视大学,,,,44,广东省
51395,南京业余文科大学,,,,32,江苏省
51396,南京广播电视大学,,,,32,江苏省
51407,河南石油职工大学,,,,41,河南省
51408,焦作职工医学院,,,,41,河南省
51413,驻马店教育学院,,,,41,河南省
51594,喀什教育学院,,,,65,新疆维吾尔自治区
51595,新疆生产建设兵团教育学院,,,,65,新疆维吾尔自治区
51599,和田地区教育学院,,,,65,新疆维吾尔自治区
51600,乌鲁木齐铁路教育学院,,,,65,新疆维吾尔自治区
51601,上海财政税务职工大学,,,,31,上海市
51602,上海航天职工大学,,,,31,上海市
51603,上海汽车拖拉机联营公司职工大学,,,,31,上海市
51608,上海工商学院,,,,31,上海市
51611,上海金融职工大学,,,,31,上海市
51613,上海市经济管理干部学院,,,,31,上海市
51614,上海工会管理职业学院,,,,31,上海市
51615,上海青年管理干部学院,,,,31,上海市
51619,上海市业余科技学院,,,,31,上海市
51623,河南金融管理干部学院,,,,41,河南省
51624,北京市丰台区职工大学,,,,11,北京市
51625,北京市实验大学,,,,11,北京市
51626,北京市西城经济科学大学,,,,11,北京市
51630,北京市农工商联合总公司职工大学,,,,11,北京市
51631,北京市职工体育运动技术学院,,,,11,北京市
51635,中国交响乐团社会音乐学院,,,,11,北京市
51643,公安部管理干部学院,,,,11,北京市
51644,北京农垦管理干部学院,,,,11,北京市
51645,北京铁道管理干部学院,,,,11,北京市
51648,对外经济贸易管理干部学院,,,,11,北京市
51650,中国纺织政治函授学院,,,,11,北京市
51651,国家法官学院,,,,11,北京市
51675,南宁地区教育学院,,,,45,广西壮族自治区
51694,辽宁艺术职业学院,,,,21,辽宁省
51695,辽宁冶金职工大学,,,,21,辽宁省
51716,新疆石油教育学院,,,,65,新疆维吾尔自治区
51717,阿克苏教育学院,,,,65,新疆维吾尔自治区
51721,中国环境管理干部学院,,,,13,河北省
51723,河北管理干部学院,,,,13,河北省
51733,浙江邮电职工大学,,,,33,浙江省
51742,黑龙江金融职工大学,,,,23,黑龙江省
51744,黑龙江省商业职工大学,,,,23,黑龙江省
51745,黑龙江省社会科学院职工大学,,,,23,黑龙江省
51746,哈尔滨市职工医学院,,,,23,黑龙江省
51747,黑龙江省职工体育运动技术学院,,,,23,黑龙江省
51758,成都市职工大学,,,,51,四川省
51759,重庆职工会计专科学校,,,,50,重庆市
51766,湖南金融技术职工大学,,,,43,湖南省
51767,湖南纺织职工大学,,,,43,湖南省
51773,武汉冶金管理干部学院,,,,42,湖北省
51774,湖北武汉公安管理干部学院,,,,42,湖北省
51777,兖州矿区职工大学,,,,37,山东省
51779,山东财政职工大学,,,,37,山东省
51787,山西省政法管理干部学院,,,,14,山西省
51788,长治市教育学院,,,,14,山西省
51789,雁北地区教育学院,,,,14,山西省
51800,华北电业联合职工大学,,,,11,北京市
51801,核工业管理干部学院,,,,11,北京市
51802,河北青年管理干部学院,,,,13,河北省
51813,杭州钱江业余学校,,,,33,浙江省
51814,浙江嘉兴教育学院,,,,33,浙江省
51828,江苏省青年管理干部学院,,,,32,江苏省
51830,沈阳重型机器厂职工大学,,,,21,辽宁省
51833,厦门市广播电视大学,,,,35,福建省
51835,北京船舶工业管理干部学院,,,,11,北京市
51837,首都联合职工大学,,,,11,北京市
51842,辽宁公安司法管理干部学院,,,,21,辽宁省
51843,沈阳机械工业职工大学,,,,21,辽宁省
51844,沈阳新乐精密机器公司职工大学,,,,21,辽宁省
51848,沈阳广播电视大学,,,,21,辽宁省
51849,大连广播电视大学,,,,21,辽宁省
51852,上海市宝山区业余大学,,,,31,上海市
51858,青岛广播电视大学,,,,37,山东省
51862,华中电业联合职工大学,,,,42,湖北省
51865,海南广播电视大学,,,,46,海南省
51866,重庆广播电视大学,,,,50,重庆市
51871,西安广播电视大学,,,,61,陕西省
51872,中央农业管理干部学院,,,,11,北京市
51876,哈尔滨广播电视大学,,,,23,黑龙江省
51885,宁波广播电视大学,,,,33,浙江省
51886,成都广播电视大学,,,,51,四川省
51887,长春广播电视大学,,,,22,吉林省
51888,深圳广播电视大学,,,,44,广东省
51893,河南省轻工业职工大学,,,,41,河南省
51894,河南省对外经济贸易职工大学,,,,41,河南省
51898,国家检察官学院,,,,11,北京市
80000,中共中央党校,,,,11,北京市
80001,中国科学院大学,1,1,1,11,北京市
80161,上海生物工程研究中心,,,,31,上海市
80201,中国社会科学院研究生院,,,,11,北京市
80202,国家行政学院,,,,11,北京市
80205,航天总公司三院35所,,,,11,北京市
80401,北京国家会计学院,,,,11,北京市
80402,上海国家会计学院 ,,,1,31,上海市
80403,厦门国家会计学院,,,1,35,福建省
80901,中国科学技术信息研究所,,,,11,北京市
81001,香港大学,,,,81,香港特别行政区
81002,香港中文大学,,,,81,香港特别行政区
81003,香港理工大学,,,,81,香港特别行政区
81004,香港科技大学,,,,81,香港特别行政区
81005,香港浸会大学,,,,81,香港特别行政区
81006,香港城市大学,,,,81,香港特别行政区
81007,岭南大学,,,,81,香港特别行政区
81008,香港教育学院,,,,81,香港特别行政区
81009,香港公开大学,,,,81,香港特别行政区
81010,香港演艺学院,,,,81,香港特别行政区
81011,香港树人大学,,,,81,香港特别行政区
81012,珠海学院,,,,81,香港特别行政区
81301,中国现代国际关系研究所,,,,11,北京市
81601,财政部财政科学研究所,,,,11,北京市
81801,中国人民银行金融研究所,,,,11,北京市
82001,国际贸易经济合作研究院,,,,11,北京市
82101,中国农业科学院研究生院,,,,11,北京市
82110,中国兽医药品监察所,,,,11,北京市
82201,中国林业科学研究院,,,,11,北京市
82301,中国水利水电科学研究院,,,,11,北京市
82302,中国电力科学研究院,,,,11,北京市
82303,国网电力科学研究院,,,,32,江苏省
82304,国电热工研究院,,,,61,陕西省
82305,长江科学院,,,,42,湖北省
82306,南京水利科学研究院,,,,32,江苏省
82309,水电部南京水利科学研究院,,,,32,江苏省
82401,中国建筑科学研究院,,,,11,北京市
82402,中国城市规划设计研究院,,,,11,北京市
82403,中国建筑技术研究院,,,,11,北京市
82405,中国环境科学研究院,,,,11,北京市
82501,中国地质科学院,,,,11,北京市
82503,地球物理地球化学勘查研究所,,,,13,河北省
82601,钢铁研究总院,,,,11,北京市
82602,中冶集团建筑研究总院,,,,11,北京市
82603,长沙矿冶研究院,,,,43,湖南省
82604,马鞍山矿山研究院,,,,34,安徽省
82605,冶金自动化研究设计院,,,,11,北京市
82606,洛阳耐火材料研究院,,,,41,河南省
82607,鞍山热能研究院,,,,21,辽宁省
82608,中钢集团天津地质研究院有限公司,,,,12,天津市
82609,武汉安全环保研究院,,,,42,湖北省
82701,机械科学研究总院,,,,11,北京市
82702,北京机械工业自动化研究所,,,,11,北京市
82703,北京机电研究所,,,,11,北京市
82705,沈阳铸造研究所,,,,21,辽宁省
82706,机械科学研究院哈尔滨焊接研究所,,,,23,黑龙江省
82707,上海材料研究所,,,,31,上海市
82708,郑州机械研究所,,,,41,河南省
82709,武汉材料保护研究所,,,,42,湖北省
82715,中国农业机械化科学研究院,,,,11,北京市
82717,上海发电设备成套设计研究院,,,,31,上海市
82718,上海内燃机研究所,,,,31,上海市
82722,洛阳轴承研究所,,,,41,河南省
82801,中国原子能科学研究院,,,,11,北京市
82802,中国核动力研究设计院,,,,51,四川省
82803,核工业第二研究设计院,,,,11,北京市
82804,核工业理化工程研究院,,,,12,天津市
82805,上海核工程研究设计院,,,,31,上海市
82806,核工业北京地质研究院,,,,11,北京市
82807,核工业北京化工冶金研究院,,,,11,北京市
82808,中国辐射防护研究院,,,,14,山西省
82809,核工业西南物理研究院,,,,51,四川省
82902,北京航空精密机械研究所,,,,11,北京市
82903,中国航空研究院601所,,,,21,辽宁省
82904,中国航空工业总公司第603研究所,,,,61,陕西省
82905,中国航空研究院606所,,,,21,辽宁省
82906,中国航空研究院611研究所,,,,51,四川省
82907,中国空空导弹研究院,,,,41,河南省
82908,中国航空研究院613所,,,,41,河南省
82909,中国航空研究院623所,,,,61,陕西省
82910,中国燃气涡轮研究院,,,,51,四川省
82911,中国飞行试验研究院,,,,61,陕西省
82912,中国航空研究院631所,,,,61,陕西省
82913,北京航空材料研究院,,,,11,北京市
82914,中航一集团北京航空制造工程研究所,,,,11,北京市
82920,中国航空工业规划设计研究院,,,,11,北京市
82925,中国航空动力机械研究所,,,,43,湖南省
82927,中国航空研究院609所,,,,32,江苏省
82928,中国航空研究院627研究所,,,,23,黑龙江省
82929,中国航空研究院626所,,,,21,辽宁省
82931,中国航空工业总公司第628研究所,,,,11,北京市
82932,北京长城计量测试技术研究所,,,,11,北京市
82936,中国航空研究院618所,,,,61,陕西省
82937,中国航空研究院640所,,,,31,上海市
82938,中国航空研究院602所,,,,36,江西省
83000,中国电子科技集团公司电子科学研究院,,,,11,北京市
83001,华北计算机系统工程研究所,,,,11,北京市
83002,华北计算技术研究所,,,,11,北京市
83003,北京真空电子技术研究所,,,,11,北京市
83004,河北半导体研究所,,,,13,河北省
83005,南京电子技术研究所,,,,32,江苏省
83006,中国电波传播研究所,,,,41,河南省
83007,南京电子器件研究所,,,,32,江苏省
83008,西南通信研究所,,,,51,四川省
83009,华东计算技术研究所,,,,31,上海市
83010,通信测控技术研究所,,,,13,河北省
83011,华北光电技术研究所,,,,11,北京市
83012,中物院电子工程研究所,,,,51,四川省
83101,西安近代化学研究所,,,,61,陕西省
83102,内蒙古金属材料研究所,,,,15,内蒙古自治区
83103,西安应用光学研究所,,,,61,陕西省
83104,昆明物理研究所,,,,53,云南省
83105,西南技术物理研究所,,,,51,四川省
83106,北方自动控制技术研究所,,,,14,山西省
83107,中国北方车辆研究所,,,,11,北京市
83109,西安机电信息技术研究所,,,,61,陕西省
83110,中国兵器工业第213研究所,,,,61,陕西省
83111,中国兵器工业第202研究所,,,,61,陕西省
83112,中国兵器工业第203研究所,,,,61,陕西省
83113,中国兵器工业第206研究所,,,,61,陕西省
83114,西南自动化研究所,,,,51,四川省
83115,山东非金属材料研究所,,,,37,山东省
83116,中国兵器装备研究院,,,,11,北京市
83201,中国航天科技集团公司第一研究院,,,,11,北京市
83220,航天科工集团二院204所,,,,11,北京市
83221,中国航天科工集团第二研究院,,,,11,北京市
83222,中国航天科工集团二院二部,,,,11,北京市
83223,航天科工集团四部,,,,11,北京市
83225,航天部二院23所,,,,11,北京市
83226,航天部二院25所,,,,11,北京市
83227,中国航天科工集团二院203所,,,,11,北京市
83228,航天科工集团二院206所,,,,11,北京市
83229,航天部二院207所,,,,11,北京市
83231,航天科工集团二院706所,,,,11,北京市
83232,北京信息控制研究所,,,,11,北京市
83233,中国航天科技集团公司第十六研究所,,,,61,陕西省
83241,中国航天科工集团第三研究院,,,,11,北京市
83244,航天部三院33所,,,,11,北京市
83245,中国航天科工集团三院8357研究所,,,,12,天津市
83246,中国航天科工集团三院8358研究所,,,,12,天津市
83248,航天部三院8359所,,,,11,北京市
83256,航天动力技术研究院,,,,61,陕西省
83258,中国航天科技集团公司第四研究院42所,,,,42,湖北省
83266,中国空间技术研究院,,,,11,北京市
83267,中国航天科技集团公司五院508所,,,,11,北京市
83269,中国空间技术研究院504所,,,,61,陕西省
83271,中国空间技术研究院兰州物理研究所,,,,62,甘肃省
83276,中国航天工业总公司西安微电子技术研究所,,,,61,陕西省
83277,中国航天空气动力技术研究院,,,,11,北京市
83278,中国航天科技集团公司第十一研究所,,,,61,陕西省
83285,上海航天技术研究院,,,,31,上海市
83286,中国航天科工集团061基地,,,,52,贵州省
83302,煤科院重庆分院,,,,50,重庆市
83303,煤科院上海分院,,,,31,上海市
83304,煤科院抚顺分院,,,,21,辽宁省
83306,煤科院西安分院,,,,61,陕西省
83307,煤科院唐山分院,,,,13,河北省
83309,煤科院北京建井研究所,,,,11,北京市
83310,煤科院北京煤化研究所,,,,11,北京市
83311,煤科院北京开采研究所,,,,11,北京市
83401,中国石油勘探开发研究院,,,,11,北京市
83501,北京化工研究院,,,,11,北京市
83502,上海化工研究院,,,,31,上海市
83503,沈阳化工研究院,,,,21,辽宁省
83504,北京橡胶工业研究设计院,,,,11,北京市
83505,天华化工机械及自动化研究设计院,,,,62,甘肃省
83702,轻工业环境保护研究所,,,,11,北京市
83703,上海香料研究所,,,,31,上海市
83704,中国日用化学工业研究院,,,,14,山西省
83705,中国食品发酵工业研究院,,,,11,北京市
83706,中国制浆造纸研究院,,,,11,北京市
83801,中国铁道科学研究院,,,,11,北京市
83901,上海船舶运输科学研究所,,,,31,上海市
83902,交通运输部公路科学研究所,,,,11,北京市
84001,电信科学技术研究院,,,,11,北京市
84002,电信科学技术第一研究所,,,,31,上海市
84003,电信科学技术第四研究所,,,,61,陕西省
84004,电信科学技术第五研究所,,,,51,四川省
84011,武汉邮电科学研究院,,,,42,湖北省
84201,中国艺术研究院,,,,11,北京市
84202,中国电影艺术研究中心,,,,11,北京市
84501,中国疾病预防控制中心,,,,11,北京市
84502,中国中医科学院,,,,11,北京市
84503,中国食品药品检定研究院,,,,11,北京市
84504,北京生物制品研究所,,,,11,北京市
84505,上海生物制品研究所,,,,31,上海市
84506,武汉生物制品研究所,,,,42,湖北省
84507,兰州生物制品研究所,,,,62,甘肃省
84508,中日友好临床医学研究所,,,,11,北京市
84509,长春生物制品研究所,,,,22,吉林省
84512,卫生部北京老年医学研究所,,,,11,北京市
84901,中国建筑材料科学研究总院,,,,11,北京市
85101,中国气象科学研究院,,,,11,北京市
85301,国家海洋局第一海洋研究所,,,,37,山东省
85302,国家海洋局第二海洋研究所,,,,33,浙江省
85303,国家海洋局第三海洋研究所,,,1,35,福建省
85304,国家海洋环境预报研究中心,,,,11,北京市
85305,国家海洋技术中心,,,,12,天津市
85401,中国地震局地球物理研究所,,,,11,北京市
85402,中国地震局地质研究所,,,,11,北京市
85403,中国地震局兰州地震研究所,,,,62,甘肃省
85404,武汉地震研究所,,,,42,湖北省
85405,中国地震局地震预测研究所,,,,11,北京市
85406,中国地震局工程力学研究所,,,,23,黑龙江省
85407,中国地震局地壳应力研究所,,,,11,北京市
85801,中国计量科学研究院,,,,11,北京市
85901,上海医药工业研究院,,,,31,上海市
85902,四川抗菌素工业研究所,,,,51,四川省
86201,中国舰船研究院,,,,11,北京市
86202,武汉数字工程研究所,,,,42,湖北省
86203,中国舰船研究设计中心,,,,42,湖北省
86204,杭州应用声学研究所,,,,33,浙江省
86205,中国船舶科学研究中心,,,,32,江苏省
86206,中国船舶及海洋工程设计研究院,,,,31,上海市
86207,上海船舶设备研究所,,,,31,上海市
86208,上海船用柴油机研究所,,,,31,上海市
86209,哈尔滨船舶锅炉涡轮机研究所,,,,23,黑龙江省
86210,江苏自动化研究所,,,,32,江苏省
86211,天津航海仪器研究所,,,,12,天津市
86212,西安精密机械研究所,,,,61,陕西省
86215,武汉船用电力推进装置研究所,,,,42,湖北省
86216,武汉华中光电技术研究所,,,,42,湖北省
86217,武汉船舶通信研究所,,,,42,湖北省
86218,武汉第二船舶设计研究所,,,,42,湖北省
86219,上海船舶电子设备研究所,,,,31,上海市
86220,大连测控技术研究所,,,,21,辽宁省
86221,中国舰船研究院邯郸净化设备研究所,,,,13,河北省
86222,中国舰船研究院宜昌测试技术研究所,,,,42,湖北省
86223,扬州船用电子仪器研究所,,,,32,江苏省
86224,南京船舶雷达研究所,,,,32,江苏省
86301,石油化工科学研究院,,,,11,北京市
86401,昆明贵金属研究所,,,,53,云南省
86402,北京矿冶研究总院,,,,11,北京市
86403,北京有色金属研究总院,,,,11,北京市
86404,长沙矿山研究院,,,,43,湖南省
86601,郑州烟草研究院,,,,41,河南省
87000,北京市科委人事教育处,,,,11,北京市
87002,煤炭科学研究总院,,,,11,北京市
87101,市科学技术研究院劳保研究所,,,,11,北京市
87102,北京市科研院劳动保护研究所,,,,11,北京市
87103,市环境保护研究所,,,,11,北京市
87110,北京市心肺血管疾病研究所,,,,11,北京市
87111,北京市市政工程研究院,,,,11,北京市
87112,北京市结核病胸部肿瘤研究所,,,,11,北京市
87113,北京市创伤骨科研究所,,,,11,北京市
87114,北京市中医研究所,,,,11,北京市
87120,首都儿科研究所,,,,11,北京市
87401,山西省中医药研究院,,,,14,山西省
87801,黑龙江省中医药科学院,,,,23,黑龙江省
87802,黑龙江省社会科学院,,,,23,黑龙江省
87804,黑龙江省科学院,,,,23,黑龙江省
87901,上海市计算技术研究所,,,,31,上海市
87902,上海国际问题研究院,,,,31,上海市
87903,上海社会科学院,,,,31,上海市
88001,江苏省植物研究所,,,,32,江苏省
88002,江苏省血吸虫病防治研究所,,,,32,江苏省
88101,浙江医学科学研究院,,,,33,浙江省
88501,山东省医学科学院,,,,37,山东省
88701,湖北省社会科学院,,,,42,湖北省
88901,广东省社会科学院,,,,44,广东省
88911,广东省心血管病研究所,,,,44,广东省
89101,四川省社会科学院,,,,51,四川省
89611,中共北京市委党校,,,,11,北京市
89621,中共辽宁省委党校,,,,21,辽宁省
89622,中共吉林省委党校,,,,22,吉林省
89623,中共黑龙江省委党校,,,,23,黑龙江省
89631,中共上海市委党校,,,,31,上海市
89632,中共江苏省委党校,,,,32,江苏省
89633,中共浙江省委党校,,,,33,浙江省
89637,中共山东省委党校,,,,37,山东省
89642,中共湖北省委党校,,,,42,湖北省
89643,中共湖南省委党校,,,,43,湖南省
89651,中共四川省委党校,,,,51,四川省
89655,中共重庆市委党校,,,,50,重庆市
89661,中共陕西省委党校,,,,61,陕西省
90001,国防大学 ,,,1,11,北京市
90002,国防科学技术大学,,,,43,湖南省
90003,石家庄陆军指挥学院,,,,13,河北省
90004,南京陆军指挥学院,,,,32,江苏省
90005,信息工程大学,,,,41,河南省
90006,理工大学,,,,32,江苏省
90007,中国人民解放军国际关系学院,,,,32,江苏省
90008,外国语学院,,,,41,河南省
90009,中国人民解放军通信指挥学院,,,,42,湖北省
90010,重庆通信学院,,,,50,重庆市
90011,西安通信学院,,,,61,陕西省
90012,中国人民解放军炮兵指挥学院,,,,13,河北省
90013,陆军军官学院,,,,34,安徽省
90014,沈阳炮兵学院,,,,21,辽宁省
90015,防空兵学院,,,,41,河南省
90016,装甲兵学院,,,,34,安徽省
90017,工程兵学院,,,,32,江苏省
90018,防化学院,,,,11,北京市
90019,电子工程学院,,,,34,安徽省
90020,陆军航空兵学院,,,,11,北京市
90021,南京政治学院,,,,32,江苏省
90022,西安政治学院,,,,61,陕西省
90023,艺术学院,,,,11,北京市
90024,后勤学院,,,,11,北京市
90025,后勤工程学院,,,,50,重庆市
90027,军事交通学院,,,,12,天津市
90029,镇江船艇学院,,,,32,江苏省
90030,第二军医大学,,1,,31,上海市
90031,第三军医大学,,,,50,重庆市
90032,第四军医大学,,1,,61,陕西省
90033,装备学院,,,,11,北京市
90034,装甲兵工程学院,,,,11,北京市
90035,军械工程学院,,,,13,河北省
90036,装甲兵技术学院,,,,22,吉林省
90037,海军指挥学院,,,,32,江苏省
90038,海军工程大学,,,,42,湖北省
90039,海军航空工程学院,,,,37,山东省
90040,海军大连舰艇学院,,,,21,辽宁省
90041,海军陆战学院,,,,44,广东省
90042,海军潜艇学院,,,,37,山东省
90043,中国人民解放军海军飞行学院,,,,21,辽宁省
90044,空军指挥学院,,,,11,北京市
90045,空军工程大学,,,,61,陕西省
90046,空军航空大学,,,,22,吉林省
90047,空军预警学院,,,,42,湖北省
90048,中国人民解放军桂林空军学院,,,,45,广西壮族自治区
90049,空军勤务学院,,,,32,江苏省
90050,空军第一航空学院,,,,41,河南省
90051,中国人民解放军空军第一飞行学院,,,,23,黑龙江省
90052,中国人民解放军空军第二飞行学院,,,,51,四川省
90053,中国人民解放军空军第三飞行学院,,,,21,辽宁省
90054,中国人民解放军空军第四飞行学院,,,,13,河北省
90055,中国人民解放军空军第五飞行学院,,,,62,甘肃省
90056,中国人民解放军空军第六飞行学院,,,,13,河北省
90057,中国人民解放军空军第十三飞行学院,,,,34,安徽省
90058,第二炮兵指挥学院,,,,42,湖北省
90059,第二炮兵工程大学,,,,61,陕西省
90060,石家庄机械化步兵学院,,,,13,河北省
90061,西安陆军学院,,,,61,陕西省
90062,南昌陆军学院,,,,36,江西省
90063,中国人民解放军昆明陆军学院,,,,53,云南省
90064,武汉军械士官学校,,,,42,湖北省
90065,海军蚌埠士官学校,,,,34,安徽省
90066,中国人民解放军空军大连士官学校,,,,21,辽宁省
90067,中国人民解放军二炮青州士官学校,,,,37,山东省
90068,中国人民解放军军事体育综合训练基地,,,,11,北京市
90069,中国人民解放军总参通信训练基地,,,,11,北京市
90070,中国人民解放军沈阳军区综合训练基地,,,,21,辽宁省
90071,中国人民解放军济南军区综合训练基地,,,,37,山东省
90072,中国人民解放军广州军区综合训练基地,,,,44,广东省
90073,中国人民解放军空军第二航空学院,,,,22,吉林省
90075,中国人民解放军乌鲁木齐军医学院,,,,65,新疆维吾尔自治区
90076,中国人民解放军张家口通信学院,,,,13,河北省
90094,济南医学高等专科学校,,,,37,山东省
90095,福州医学高等专科学校,,,,35,福建省
90096,兰州医学高等专科学校,,,,62,甘肃省
90097,中国人民解放军北京军医学院,,,,11,北京市
90101,军事科学院,,,,11,北京市
90102,总参第五十六研究所,,,,32,江苏省
90103,总参第五十七研究所,,,,51,四川省
90104,总参第五十八研究所,,,,11,北京市
90105,防化研究院,,,,11,北京市
90106,军事医学科学院,,,,11,北京市
90107,中国人民解放军海军装备论证研究中心,,,,11,北京市
90108,中国人民解放军空军第一研究所,,,,11,北京市
90109,中国人民解放军航天医学工程研究所,,,,11,北京市
90110,中国人民解放军跟踪与通信技术研究所,,,,11,北京市
90111,中国国防科技信息中心,,,,11,北京市
90112,西北核技术研究所,,,,61,陕西省
90113,中国空气动力研究与发展中心,,,,51,四川省
90115,解放军医学院,,,,11,北京市
90201,武警指挥学院,,,,12,天津市
90202,武警工程大学,,,,61,陕西省
90203,武警后勤学院,,,,12,天津市
90204,武警特种警察学院,,,,11,北京市
90205,武警北京指挥学院,,,,11,北京市
90206,武警沈阳指挥学院,,,,21,辽宁省
90207,武警上海指挥学院,,,,31,上海市
90208,武警广州指挥学院,,,,44,广东省
90209,武警警官学院,,,,51,四川省
90210,武警西安指挥学院,,,,61,陕西省
90211,武警天津指挥学校,,,,12,天津市
90212,武警石家庄指挥学校,,,,13,河北省
