uid,status,subject,professor,college,school,remarks,subject_re,college_re,school_re,remark_re,create_at,update_at,live_check_status,live_check_staff
986,10,0,0,0,0,,0,0,0,,2019/9/23 16:03,2019/10/17 14:41,13,
987,10,0,0,0,0,,0,0,0,,2019/9/23 16:03,2019/10/17 14:41,13,
988,10,0,0,0,0,,0,0,0,,2019/9/23 16:10,2019/9/29 16:29,13,
989,10,0,0,0,0,,0,0,0,,2019/9/23 16:11,2019/10/17 14:41,13,
990,10,0,0,0,0,,0,0,0,,2019/9/23 16:12,2019/10/17 14:41,13,
991,3,0,0,0,0,,0,0,0,,2019/9/23 16:13,2019/9/23 18:31,13,
992,10,0,0,0,0,,0,0,0,,2019/9/23 16:15,2019/10/17 14:41,13,
993,2,0,0,0,0,,0,0,0,,2019/9/23 16:16,2019/9/23 16:16,13,
994,7,0,0,0,0,,0,0,0,,2019/9/23 16:21,2019/9/27 16:47,1,8013001
995,10,0,0,0,0,,0,0,0,,2019/9/23 16:22,2019/10/17 14:41,13,
996,10,0,0,0,0,,0,0,0,,2019/9/23 16:27,2019/9/29 16:29,13,
997,10,0,0,0,0,,0,0,0,,2019/9/23 16:30,2019/10/17 14:41,13,
998,10,0,0,0,0,,0,0,0,,2019/9/23 16:32,2019/9/29 12:25,1,8016001
999,10,0,0,0,0,,0,0,0,,2019/9/23 16:37,2019/10/12 8:36,1,8005001
1000,10,0,0,0,0,,0,0,0,,2019/9/23 16:38,2019/10/17 14:41,13,
1001,-3,0,0,0,0,,0,0,0,,2019/9/23 16:43,2019/9/26 11:09,13,
1002,10,0,0,0,0,,0,0,0,,2019/9/23 16:45,2019/10/17 14:41,13,
1003,10,0,0,0,0,,0,0,0,,2019/9/23 16:54,2019/9/29 16:29,13,
1004,10,0,0,0,0,,0,0,0,,2019/9/23 17:02,2019/10/17 14:41,13,
1005,10,0,0,0,0,,0,0,0,,2019/9/23 17:07,2019/9/29 16:29,13,
1006,2,0,0,0,0,,0,0,0,,2019/9/23 17:17,2019/9/23 17:17,13,
1007,10,0,0,0,0,,0,0,0,,2019/9/23 17:28,2019/10/17 14:41,13,
1008,10,0,0,0,0,,0,0,0,,2019/9/23 17:37,2019/9/30 8:01,1,8014001
1009,10,0,0,0,0,,0,0,0,,2019/9/23 17:46,2019/10/17 14:41,13,
1010,10,0,0,0,0,,0,0,0,,2019/9/23 17:52,2019/10/17 14:41,13,
1011,10,0,0,0,0,,0,0,0,,2019/9/23 17:55,2019/10/17 14:41,13,
1012,7,0,0,0,0,,0,0,0,,2019/9/23 18:00,2019/10/15 17:34,13,
1013,2,0,0,0,0,,0,0,0,,2019/9/23 18:03,2019/9/23 18:03,13,
1014,10,0,0,0,0,,0,0,0,,2019/9/23 18:29,2019/10/17 14:41,13,
1015,10,0,0,0,0,,0,0,0,,2019/9/23 18:30,2019/10/17 14:41,13,
1016,10,0,0,0,0,,0,0,0,,2019/9/23 18:40,2019/10/17 14:41,13,
1017,3,0,0,0,0,,0,0,0,,2019/9/23 18:42,2019/9/23 20:35,13,
1018,3,0,0,0,0,,0,0,0,,2019/9/23 18:47,2019/9/23 19:23,13,
1019,10,0,0,0,0,,0,0,0,,2019/9/23 18:53,2019/10/17 14:41,13,
1020,10,0,0,0,0,,0,0,0,,2019/9/23 18:58,2019/10/17 14:41,13,
1021,5,0,0,0,0,,0,0,0,,2019/9/23 19:05,2019/9/26 13:54,13,
1022,-5,0,0,0,0,,0,0,0,,2019/9/23 19:14,2019/10/15 18:28,13,
1023,10,0,0,0,0,,0,0,0,,2019/9/23 19:26,2019/9/30 12:02,13,
1024,10,0,0,0,0,,0,0,0,,2019/9/23 19:32,2019/10/17 14:41,13,
1025,3,0,0,0,0,,0,0,0,,2019/9/23 19:50,2019/9/25 16:37,13,
1026,10,0,0,0,0,,0,0,0,,2019/9/23 19:50,2019/9/29 16:29,13,
1027,10,0,0,0,0,,0,0,0,,2019/9/23 19:52,2019/10/17 14:41,13,
1028,2,0,0,0,0,,0,0,0,,2019/9/23 19:55,2019/9/23 19:55,13,
1029,10,0,0,0,0,,0,0,0,,2019/9/23 20:06,2019/10/10 14:38,1,8002001
1031,3,0,0,0,0,,0,0,0,,2019/9/23 20:26,2019/9/23 21:58,13,
1033,10,0,0,0,0,,0,0,0,,2019/9/23 20:33,2019/10/17 14:41,13,
1034,10,0,0,0,0,,0,0,0,,2019/9/23 20:56,2019/10/11 8:12,1,8007001
1035,10,0,0,0,0,,0,0,0,,2019/9/23 20:58,2019/9/30 12:02,13,
1036,10,0,0,0,0,,0,0,0,,2019/9/23 21:07,2019/10/17 14:41,13,
1037,2,0,0,0,0,,0,0,0,,2019/9/23 21:07,2019/9/23 21:07,13,
1038,10,0,0,0,0,,0,0,0,,2019/9/23 21:18,2019/10/17 14:41,13,
1039,10,0,0,0,0,,0,0,0,,2019/9/23 21:18,2019/10/17 14:41,13,
1040,3,0,0,0,0,,0,0,0,,2019/9/23 21:26,2019/9/29 10:10,12,8012001
1042,10,0,0,0,0,,0,0,0,,2019/9/23 21:35,2019/9/29 16:29,13,
1043,10,0,0,0,0,,0,0,0,,2019/9/23 21:39,2019/10/11 8:12,1,8007001
1044,10,0,0,0,0,,0,0,0,,2019/9/23 21:41,2019/10/17 14:41,13,
1045,3,0,0,0,0,,0,0,0,,2019/9/23 21:43,2019/9/26 12:39,13,
1046,-5,0,0,0,0,,0,0,0,,2019/9/23 21:49,2019/10/8 16:50,13,
1047,10,0,0,0,0,,0,0,0,,2019/9/23 21:59,2019/10/17 14:41,13,
1048,10,0,0,0,0,,0,0,0,,2019/9/23 22:30,2019/10/8 11:06,13,
1049,10,0,0,0,0,,0,0,0,,2019/9/23 22:31,2019/9/29 16:29,13,
1050,10,0,0,0,0,,0,0,0,,2019/9/23 22:32,2019/10/17 14:41,13,
1051,7,0,0,0,0,,0,0,0,,2019/9/23 22:39,2019/10/11 14:35,13,
1052,10,0,0,0,0,,0,0,0,,2019/9/23 22:40,2019/9/29 16:29,13,
1053,10,0,0,0,0,,0,0,0,,2019/9/23 22:51,2019/9/29 16:29,13,
1054,6,0,0,0,0,,0,0,0,,2019/9/23 23:15,2019/9/27 11:25,1,8007001
1055,10,0,0,0,0,,0,0,0,,2019/9/24 0:37,2019/10/17 14:41,13,
1057,10,0,0,0,0,,0,0,0,,2019/9/24 8:37,2019/10/17 7:55,13,
1058,6,0,0,0,0,,0,0,0,,2019/9/24 8:45,2019/9/27 11:27,1,8007001
1059,3,0,0,0,0,,0,0,0,,2019/9/24 9:03,2019/9/24 9:27,13,
1060,10,0,0,0,0,,0,0,0,,2019/9/24 9:05,2019/9/30 8:00,1,8014001
1061,10,0,0,0,0,,0,0,0,,2019/9/24 9:08,2019/9/29 12:21,1,8003001
1062,10,0,0,0,0,,0,0,0,,2019/9/24 9:27,2019/9/29 13:37,1,8011036
1063,3,0,0,0,0,,0,0,0,,2019/9/24 9:33,2019/9/24 10:19,13,
1064,10,0,0,0,0,,0,0,0,,2019/9/24 9:45,2019/10/17 14:41,13,
1065,10,0,0,0,0,,0,0,0,,2019/9/24 9:52,2019/9/29 12:21,1,8003001
1066,7,0,0,0,0,,0,0,0,,2019/9/24 10:00,2019/9/27 19:19,13,
1067,2,0,0,0,0,,0,0,0,,2019/9/24 10:02,2019/9/24 10:02,13,
1068,10,0,0,0,0,,0,0,0,,2019/9/24 10:07,2019/9/29 16:29,13,
1069,2,0,0,0,0,,0,0,0,,2019/9/24 10:18,2019/9/24 10:18,13,
1070,3,0,0,0,0,,0,0,0,,2019/9/24 10:21,2019/9/24 11:31,13,
1072,2,0,0,0,0,,0,0,0,,2019/9/24 10:38,2019/9/24 10:38,13,
1073,2,0,0,0,0,,0,0,0,,2019/9/24 10:45,2019/9/24 10:45,13,
1074,3,0,0,0,0,,0,0,0,,2019/9/24 11:03,2019/9/24 11:15,13,
1075,3,0,0,0,0,,0,0,0,,2019/9/24 11:11,2019/9/24 11:43,13,
1076,7,0,0,0,0,,0,0,0,,2019/9/24 11:40,2019/9/27 19:19,1,8011036
1077,3,0,0,0,0,,0,0,0,,2019/9/24 12:33,2019/9/24 13:09,13,
1078,10,0,0,0,0,,0,0,0,,2019/9/24 12:49,2019/9/29 12:21,1,8003001
1079,2,0,0,0,0,,0,0,0,,2019/9/24 13:04,2019/9/24 13:04,13,
1080,10,0,0,0,0,,0,0,0,,2019/9/24 13:10,2019/10/17 14:41,13,
1081,2,0,0,0,0,,0,0,0,,2019/9/24 13:45,2019/9/24 13:45,13,
1082,6,0,0,0,0,,0,0,0,,2019/9/24 13:49,2019/9/25 15:08,13,
1083,-5,0,0,0,0,,0,0,0,,2019/9/24 14:00,2019/10/10 15:23,13,
1084,2,0,0,0,0,,0,0,0,,2019/9/24 14:11,2019/9/24 14:11,13,
1085,10,0,0,0,0,,0,0,0,,2019/9/24 14:29,2019/10/11 8:12,1,8007001
1086,3,0,0,0,0,,0,0,0,,2019/9/24 15:21,2019/9/24 17:55,13,
1087,3,0,0,0,0,,0,0,0,,2019/9/24 15:25,2019/9/26 15:12,13,
1088,2,0,0,0,0,,0,0,0,,2019/9/24 15:54,2019/9/24 15:54,13,
1089,10,0,0,0,0,,0,0,0,,2019/9/24 15:54,2019/10/11 8:12,1,8007001
1090,2,0,0,0,0,,0,0,0,,2019/9/24 16:17,2019/9/24 16:17,13,
1091,-3,0,0,0,0,,0,0,0,,2019/9/24 16:47,2019/9/26 12:00,13,
1092,10,0,0,0,0,,0,0,0,,2019/9/24 16:55,2019/10/17 14:41,13,
1093,10,0,0,0,0,,0,0,0,,2019/9/24 17:12,2019/10/17 14:41,13,
1094,10,0,0,0,0,,0,0,0,,2019/9/24 17:35,2019/9/29 12:21,1,8003001
1095,10,0,0,0,0,,0,0,0,,2019/9/24 18:11,2019/10/17 8:39,1,8008001
1096,10,0,0,0,0,,0,0,0,,2019/9/24 18:16,2019/10/17 14:41,13,
1097,-5,0,0,0,0,,0,0,0,,2019/9/24 18:47,2019/9/29 15:39,13,
1098,10,0,0,0,0,,0,0,0,,2019/9/24 19:11,2019/10/17 14:41,13,
1099,2,0,0,0,0,,0,0,0,,2019/9/24 19:18,2019/9/24 19:18,13,
1100,10,0,0,0,0,,0,0,0,,2019/9/24 19:23,2019/10/11 8:12,1,8007001
1101,10,0,0,0,0,,0,0,0,,2019/9/24 19:37,2019/10/11 8:12,13,
1102,10,0,0,0,0,,0,0,0,,2019/9/24 20:10,2019/10/17 14:41,13,
1103,4,0,0,0,0,,0,0,0,,2019/9/24 20:20,2019/9/26 15:20,13,
1104,2,0,0,0,0,,0,0,0,,2019/9/24 20:34,2019/9/24 20:34,13,
1105,-5,0,0,0,0,,0,0,0,,2019/9/24 20:44,2019/10/10 15:23,13,
1107,5,0,0,0,0,,0,0,0,,2019/9/24 20:53,2019/10/15 9:15,1,8008001
1108,2,0,0,0,0,,0,0,0,,2019/9/24 20:56,2019/9/24 20:56,13,
1109,-4,0,0,0,0,,0,0,0,,2019/9/24 21:13,2019/9/26 17:07,13,
1110,10,0,0,0,0,,0,0,0,,2019/9/24 21:19,2019/9/29 16:29,13,
1111,3,0,0,0,0,,0,0,0,,2019/9/24 21:20,2019/9/24 21:52,13,
1112,-4,0,0,0,0,,0,0,0,,2019/9/24 21:26,2019/9/26 13:53,13,
1113,2,0,0,0,0,,0,0,0,,2019/9/24 21:46,2019/9/24 21:46,13,
1114,6,0,0,0,0,,0,0,0,,2019/9/24 21:49,2019/9/25 19:43,13,
1115,3,0,0,0,0,,0,0,0,,2019/9/24 21:59,2019/9/25 12:05,1,8008001
1116,10,0,0,0,0,,0,0,0,,2019/9/25 8:36,2019/10/17 14:41,13,
1117,8,0,0,0,0,,0,0,0,,2019/9/25 8:43,2019/9/30 9:20,13,
1118,2,0,0,0,0,,0,0,0,,2019/9/25 9:32,2019/9/25 9:32,13,
1119,10,0,0,0,0,,0,0,0,,2019/9/25 9:33,2019/10/10 10:57,13,
1120,-3,0,0,0,0,,0,0,0,,2019/9/25 9:45,2019/9/26 11:09,13,
1121,5,0,0,0,0,,0,0,0,,2019/9/25 10:06,2019/9/25 11:02,13,
1122,10,0,0,0,0,,0,0,0,,2019/9/25 10:20,2019/10/11 8:12,1,8007001
1123,3,0,0,0,0,,0,0,0,,2019/9/25 10:34,2019/9/25 11:32,13,
1124,6,0,0,0,0,,0,0,0,,2019/9/25 10:36,2019/9/25 16:57,13,
1125,10,0,0,0,0,,0,0,0,,2019/9/25 11:11,2019/10/17 14:41,13,
1126,2,0,0,0,0,,0,0,0,,2019/9/25 11:11,2019/9/25 11:11,13,
1128,10,0,0,0,0,,0,0,0,,2019/9/25 11:32,2019/10/17 14:41,13,
1129,5,0,0,0,0,,0,0,0,,2019/9/25 11:34,2019/9/25 18:17,13,
1130,10,0,0,0,0,,0,0,0,,2019/9/25 11:41,2019/10/17 8:39,1,8008001
1132,10,0,0,0,0,,0,0,0,,2019/9/25 12:02,2019/10/10 15:42,13,
1133,2,0,0,0,0,,0,0,0,,2019/9/25 12:05,2019/9/25 12:05,13,
1134,2,0,0,0,0,,0,0,0,,2019/9/25 12:25,2019/9/25 12:25,13,
1135,2,0,0,0,0,,0,0,0,,2019/9/25 12:26,2019/9/25 12:26,13,
1136,-5,0,0,0,0,,0,0,0,,2019/9/25 12:34,2019/9/29 15:13,13,
1137,-5,0,0,0,0,,0,0,0,,2019/9/25 12:34,2019/10/12 16:13,13,
1138,-5,0,0,0,0,,0,0,0,,2019/9/25 12:35,2019/10/12 16:13,13,
1139,3,0,0,0,0,,0,0,0,,2019/9/25 13:07,2019/9/25 13:37,13,
1140,2,0,0,0,0,,0,0,0,,2019/9/25 13:13,2019/9/25 13:13,13,
1141,2,0,0,0,0,,0,0,0,,2019/9/25 14:29,2019/9/25 14:29,13,
1142,-5,0,0,0,0,,0,0,0,,2019/9/25 14:30,2019/10/1 16:12,13,
1144,2,0,0,0,0,,0,0,0,,2019/9/25 14:51,2019/9/25 14:51,13,
1145,10,0,0,0,0,,0,0,0,,2019/9/25 15:03,2019/10/17 14:41,13,
1147,10,0,0,0,0,,0,0,0,,2019/9/25 15:18,2019/9/29 16:29,13,
1148,2,0,0,0,0,,0,0,0,,2019/9/25 15:23,2019/9/25 15:23,13,
1149,10,0,0,0,0,,0,0,0,,2019/9/25 15:32,2019/9/29 16:29,13,
1150,2,0,0,0,0,,0,0,0,,2019/9/25 15:42,2019/9/25 15:42,13,
1151,3,0,0,0,0,,0,0,0,,2019/9/25 15:54,2019/9/25 19:45,13,
1152,-5,0,0,0,0,,0,0,0,,2019/9/25 16:01,2019/10/16 12:20,13,
1153,10,0,0,0,0,,0,0,0,,2019/9/25 16:11,2019/9/30 12:02,13,
1154,-4,0,0,0,0,,0,0,0,,2019/9/25 16:23,2019/9/26 15:35,13,
1155,2,0,0,0,0,,0,0,0,,2019/9/25 16:35,2019/9/25 16:35,13,
1156,10,0,0,0,0,,0,0,0,,2019/9/25 16:40,2019/9/29 16:29,13,
1157,2,0,0,0,0,,0,0,0,,2019/9/25 16:54,2019/9/25 16:54,13,
1158,10,0,0,0,0,,0,0,0,,2019/9/25 17:14,2019/10/17 7:55,13,
1159,3,0,0,0,0,,0,0,0,,2019/9/25 17:20,2019/9/26 7:45,1,8008001
1160,10,0,0,0,0,,0,0,0,,2019/9/25 17:29,2019/10/17 14:41,13,
1161,2,0,0,0,0,,0,0,0,,2019/9/25 17:48,2019/9/25 17:48,13,
1162,-4,0,0,0,0,,0,0,0,,2019/9/25 18:10,2019/9/26 8:25,13,
1163,3,0,0,0,0,,0,0,0,,2019/9/25 18:19,2019/9/25 18:50,13,
1164,7,0,0,0,0,,0,0,0,,2019/9/25 18:23,2019/9/27 19:19,1,8007001
1165,3,0,0,0,0,,0,0,0,,2019/9/25 18:41,2019/9/25 19:23,13,
1166,2,0,0,0,0,,0,0,0,,2019/9/25 18:59,2019/9/25 18:59,13,
1167,2,0,0,0,0,,0,0,0,,2019/9/25 19:10,2019/9/25 19:10,13,
1169,10,0,0,0,0,,0,0,0,,2019/9/25 19:32,2019/10/8 8:36,13,
1170,3,0,0,0,0,,0,0,0,,2019/9/25 19:33,2019/9/25 21:01,13,
1171,7,0,0,0,0,,0,0,0,,2019/9/25 19:54,2019/9/27 19:19,13,
1172,10,0,0,0,0,,0,0,0,,2019/9/25 20:04,2019/10/11 8:12,1,8007001
1173,2,0,0,0,0,,0,0,0,,2019/9/25 20:30,2019/9/25 20:30,13,
1174,5,0,0,0,0,,0,0,0,,2019/9/25 21:02,2019/9/26 13:54,13,
1175,2,0,0,0,0,,0,0,0,,2019/9/25 21:18,2019/9/26 7:45,1,8008001
1176,3,0,0,0,0,,0,0,0,,2019/9/25 21:19,2019/9/26 7:45,1,8008001
1177,2,0,0,0,0,,0,0,0,,2019/9/25 21:48,2019/9/25 21:48,13,
1178,2,0,0,0,0,,0,0,0,,2019/9/26 10:04,2019/9/26 10:04,13,
1179,2,0,0,0,0,,0,0,0,,2019/9/26 10:23,2019/9/26 10:23,13,
1180,10,0,0,0,0,,0,0,0,,2019/9/26 10:25,2019/10/11 11:18,1,8013001
10000,10,0,0,0,0,,0,0,0,,2019/10/9 15:46,2019/10/10 15:42,13,
10001,10,0,0,0,0,,0,0,0,,2019/10/16 15:34,2019/10/17 13:54,13,
10002,2,0,0,0,0,,0,0,0,,2019/10/16 15:41,2019/10/16 15:41,13,
